Country,League,Season,Home,Away,HG,AG
Chile,Primera División,2024,Cobreloa,Colo-Colo,1,5
Chile,Primera División,2024,Cobreloa,Universidad de Chile,0,3
Chile,Primera División,2024,Cobreloa,Universidad Católica,0,2
Chile,Primera División,2024,Cobreloa,Coquimbo Unido,0,1
Chile,Primera División,2024,Cobreloa,Cobresal,0,2
Chile,Primera División,2024,Cobreloa,Palestino,0,1
Chile,Primera División,2024,Cobreloa,Huachipato,2,1
Chile,Primera División,2024,Cobreloa,Everton de Viña,0,0
Chile,Primera División,2024,Cobreloa,Unión Española,2,1
Chile,Primera División,2024,Cobreloa,Audax Italiano,2,1
Chile,Primera División,2024,Cobreloa,O'Higgins,1,2
Chile,Primera División,2024,Cobreloa,Ñublense,1,1
Chile,Primera División,2024,Cobreloa,Unión La Calera,2,0
Chile,Primera División,2024,Cobreloa,Deportes Iquique,0,2
Chile,Primera División,2024,Cobreloa,Deportes La Serena,1,0
Chile,Primera División,2024,Deportes La Serena,Colo-Colo,0,3
Chile,Primera División,2024,Deportes La Serena,Universidad de Chile,2,3
Chile,Primera División,2024,Deportes La Serena,Universidad Católica,0,4
Chile,Primera División,2024,Deportes La Serena,Coquimbo Unido,0,2
Chile,Primera División,2024,Deportes La Serena,Cobresal,0,3
Chile,Primera División,2024,Deportes La Serena,Palestino,1,2
Chile,Primera División,2024,Deportes La Serena,Huachipato,4,4
Chile,Primera División,2024,Deportes La Serena,Everton de Viña,2,0
Chile,Primera División,2024,Deportes La Serena,Unión Española,1,1
Chile,Primera División,2024,Deportes La Serena,Audax Italiano,3,1
Chile,Primera División,2024,Deportes La Serena,O'Higgins,3,1
Chile,Primera División,2024,Deportes La Serena,Ñublense,1,1
Chile,Primera División,2024,Deportes La Serena,Unión La Calera,2,1
Chile,Primera División,2024,Deportes La Serena,Deportes Iquique,2,1
Chile,Primera División,2024,Deportes La Serena,Cobreloa,4,1
Chile,Primera División,2025,Colo-Colo,Universidad de Chile,2,2
Chile,Primera División,2025,Colo-Colo,Universidad Católica,4,0
Chile,Primera División,2025,Colo-Colo,Coquimbo Unido,2,0
Chile,Primera División,2025,Colo-Colo,Cobresal,5,1
Chile,Primera División,2025,Colo-Colo,Palestino,3,0
Chile,Primera División,2025,Colo-Colo,Huachipato,3,0
Chile,Primera División,2025,Colo-Colo,Everton de Viña,1,0
Chile,Primera División,2025,Colo-Colo,Unión Española,1,0
Chile,Primera División,2025,Colo-Colo,Audax Italiano,3,0
Chile,Primera División,2025,Colo-Colo,O'Higgins,7,0
Chile,Primera División,2025,Colo-Colo,Ñublense,2,0
Chile,Primera División,2025,Colo-Colo,Unión La Calera,4,1
Chile,Primera División,2025,Colo-Colo,Deportes Iquique,2,0
Chile,Primera División,2025,Colo-Colo,Cobreloa,1,0
Chile,Primera División,2025,Colo-Colo,Deportes La Serena,6,1
Chile,Primera División,2025,Universidad de Chile,Colo-Colo,2,1
Chile,Primera División,2025,Universidad de Chile,Universidad Católica,1,1
Chile,Primera División,2025,Universidad de Chile,Coquimbo Unido,0,1
Chile,Primera División,2025,Universidad de Chile,Cobresal,4,0
Chile,Primera División,2025,Universidad de Chile,Palestino,3,0
Chile,Primera División,2025,Universidad de Chile,Huachipato,3,1
Chile,Primera División,2025,Universidad de Chile,Everton de Viña,4,0
Chile,Primera División,2025,Universidad de Chile,Unión Española,0,0
Chile,Primera División,2025,Universidad de Chile,Audax Italiano,4,0
Chile,Primera División,2025,Universidad de Chile,O'Higgins,3,0
Chile,Primera División,2025,Universidad de Chile,Ñublense,4,0
Chile,Primera División,2025,Universidad de Chile,Unión La Calera,2,0
Chile,Primera División,2025,Universidad de Chile,Deportes Iquique,1,1
Chile,Primera División,2025,Universidad de Chile,Cobreloa,3,0
Chile,Primera División,2025,Universidad de Chile,Deportes La Serena,2,2
Chile,Primera División,2025,Universidad Católica,Colo-Colo,3,1
Chile,Primera División,2025,Universidad Católica,Universidad de Chile,0,0
Chile,Primera División,2025,Universidad Católica,Coquimbo Unido,0,1
Chile,Primera División,2025,Universidad Católica,Cobresal,3,0
Chile,Primera División,2025,Universidad Católica,Palestino,2,0
Chile,Primera División,2025,Universidad Católica,Huachipato,3,0
Chile,Primera División,2025,Universidad Católica,Everton de Viña,0,2
Chile,Primera División,2025,Universidad Católica,Unión Española,2,1
Chile,Primera División,2025,Universidad Católica,Audax Italiano,3,0
Chile,Primera División,2025,Universidad Católica,O'Higgins,1,0
Chile,Primera División,2025,Universidad Católica,Ñublense,0,0
Chile,Primera División,2025,Universidad Católica,Unión La Calera,4,0
Chile,Primera División,2025,Universidad Católica,Deportes Iquique,3,0
Chile,Primera División,2025,Universidad Católica,Cobreloa,5,0
Chile,Primera División,2025,Universidad Católica,Deportes La Serena,2,0
Chile,Primera División,2025,Coquimbo Unido,Colo-Colo,3,1
Chile,Primera División,2025,Coquimbo Unido,Universidad de Chile,2,0
Chile,Primera División,2025,Coquimbo Unido,Universidad Católica,4,3
Chile,Primera División,2025,Coquimbo Unido,Cobresal,0,0
Chile,Primera División,2025,Coquimbo Unido,Palestino,2,1
Chile,Primera División,2025,Coquimbo Unido,Huachipato,0,0
Chile,Primera División,2025,Coquimbo Unido,Everton de Viña,3,0
Chile,Primera División,2025,Coquimbo Unido,Unión Española,1,1
Chile,Primera División,2025,Coquimbo Unido,Audax Italiano,0,1
Chile,Primera División,2025,Coquimbo Unido,O'Higgins,3,1
Chile,Primera División,2025,Coquimbo Unido,Ñublense,3,1
Chile,Primera División,2025,Coquimbo Unido,Unión La Calera,1,0
Chile,Primera División,2025,Coquimbo Unido,Deportes Iquique,2,1
Chile,Primera División,2025,Coquimbo Unido,Cobreloa,2,0
Chile,Primera División,2025,Coquimbo Unido,Deportes La Serena,2,0
Chile,Primera División,2025,Cobresal,Colo-Colo,2,1
Chile,Primera División,2025,Cobresal,Universidad de Chile,0,2
Chile,Primera División,2025,Cobresal,Universidad Católica,1,2
Chile,Primera División,2025,Cobresal,Coquimbo Unido,5,0
Chile,Primera División,2025,Cobresal,Palestino,1,1
Chile,Primera División,2025,Cobresal,Huachipato,2,0
Chile,Primera División,2025,Cobresal,Everton de Viña,3,0
Chile,Primera División,2025,Cobresal,Unión Española,2,0
Chile,Primera División,2025,Cobresal,Audax Italiano,2,1
Chile,Primera División,2025,Cobresal,O'Higgins,3,1
Chile,Primera División,2025,Cobresal,Ñublense,2,0
Chile,Primera División,2025,Cobresal,Unión La Calera,1,1
Chile,Primera División,2025,Cobresal,Deportes Iquique,0,1
Chile,Primera División,2025,Cobresal,Cobreloa,2,0
Chile,Primera División,2025,Cobresal,Deportes La Serena,2,0
Chile,Primera División,2025,Palestino,Colo-Colo,1,3
Chile,Primera División,2025,Palestino,Universidad de Chile,0,3
Chile,Primera División,2025,Palestino,Universidad Católica,2,0
Chile,Primera División,2025,Palestino,Coquimbo Unido,3,0
Chile,Primera División,2025,Palestino,Cobresal,2,1
Chile,Primera División,2025,Palestino,Huachipato,1,0
Chile,Primera División,2025,Palestino,Everton de Viña,2,1
Chile,Primera División,2025,Palestino,Unión Española,2,0
Chile,Primera División,2025,Palestino,Audax Italiano,3,1
Chile,Primera División,2025,Palestino,O'Higgins,4,0
Chile,Primera División,2025,Palestino,Ñublense,1,0
Chile,Primera División,2025,Palestino,Unión La Calera,2,2
Chile,Primera División,2025,Palestino,Deportes Iquique,1,2
Chile,Primera División,2025,Palestino,Cobreloa,1,0
Chile,Primera División,2025,Palestino,Deportes La Serena,0,0
Chile,Primera División,2025,Huachipato,Colo-Colo,0,4
Chile,Primera División,2025,Huachipato,Universidad de Chile,3,0
Chile,Primera División,2025,Huachipato,Universidad Católica,3,1
Chile,Primera División,2025,Huachipato,Coquimbo Unido,2,2
Chile,Primera División,2025,Huachipato,Cobresal,1,5
Chile,Primera División,2025,Huachipato,Palestino,0,0
Chile,Primera División,2025,Huachipato,Everton de Viña,2,1
Chile,Primera División,2025,Huachipato,Unión Española,2,0
Chile,Primera División,2025,Huachipato,Audax Italiano,1,0
Chile,Primera División,2025,Huachipato,O'Higgins,3,0
Chile,Primera División,2025,Huachipato,Ñublense,1,1
Chile,Primera División,2025,Huachipato,Unión La Calera,5,0
Chile,Primera División,2025,Huachipato,Deportes Iquique,2,2
Chile,Primera División,2025,Huachipato,Cobreloa,7,1
Chile,Primera División,2025,Huachipato,Deportes La Serena,2,0
Chile,Primera División,2025,Everton de Viña,Colo-Colo,1,0
Chile,Primera División,2025,Everton de Viña,Universidad de Chile,2,4
Chile,Primera División,2025,Everton de Viña,Universidad Católica,1,2
Chile,Primera División,2025,Everton de Viña,Coquimbo Unido,0,1
Chile,Primera División,2025,Everton de Viña,Cobresal,1,0
Chile,Primera División,2025,Everton de Viña,Palestino,1,0
Chile,Primera División,2025,Everton de Viña,Huachipato,6,4
Chile,Primera División,2025,Everton de Viña,Unión Española,3,0
Chile,Primera División,2025,Everton de Viña,Audax Italiano,0,0
Chile,Primera División,2025,Everton de Viña,O'Higgins,4,1
Chile,Primera División,2025,Everton de Viña,Ñublense,1,0
Chile,Primera División,2025,Everton de Viña,Unión La Calera,6,2
Chile,Primera División,2025,Everton de Viña,Deportes Iquique,3,0
Chile,Primera División,2025,Everton de Viña,Cobreloa,3,0
Chile,Primera División,2025,Everton de Viña,Deportes La Serena,1,1
Chile,Primera División,2025,Unión Española,Colo-Colo,0,0
Chile,Primera División,2025,Unión Española,Universidad de Chile,0,2
Chile,Primera División,2025,Unión Española,Universidad Católica,1,1
Chile,Primera División,2025,Unión Española,Coquimbo Unido,1,1
Chile,Primera División,2025,Unión Española,Cobresal,0,0
Chile,Primera División,2025,Unión Española,Palestino,0,3
Chile,Primera División,2025,Unión Española,Huachipato,2,1
Chile,Primera División,2025,Unión Española,Everton de Viña,2,0
Chile,Primera División,2025,Unión Española,Audax Italiano,0,2
Chile,Primera División,2025,Unión Española,O'Higgins,3,1
Chile,Primera División,2025,Unión Española,Ñublense,2,1
Chile,Primera División,2025,Unión Española,Unión La Calera,0,1
Chile,Primera División,2025,Unión Española,Deportes Iquique,0,3
Chile,Primera División,2025,Unión Española,Cobreloa,1,1
Chile,Primera División,2025,Unión Española,Deportes La Serena,1,2
Chile,Primera División,2025,Audax Italiano,Colo-Colo,1,2
Chile,Primera División,2025,Audax Italiano,Universidad de Chile,1,1
Chile,Primera División,2025,Audax Italiano,Universidad Católica,2,2
Chile,Primera División,2025,Audax Italiano,Coquimbo Unido,1,0
Chile,Primera División,2025,Audax Italiano,Cobresal,1,3
Chile,Primera División,2025,Audax Italiano,Palestino,0,0
Chile,Primera División,2025,Audax Italiano,Huachipato,2,2
Chile,Primera División,2025,Audax Italiano,Everton de Viña,1,2
Chile,Primera División,2025,Audax Italiano,Unión Española,1,2
Chile,Primera División,2025,Audax Italiano,O'Higgins,0,2
Chile,Primera División,2025,Audax Italiano,Ñublense,0,1
Chile,Primera División,2025,Audax Italiano,Unión La Calera,3,1
Chile,Primera División,2025,Audax Italiano,Deportes Iquique,0,0
Chile,Primera División,2025,Audax Italiano,Cobreloa,1,1
Chile,Primera División,2025,Audax Italiano,Deportes La Serena,0,1
Chile,Primera División,2025,O'Higgins,Colo-Colo,1,1
Chile,Primera División,2025,O'Higgins,Universidad de Chile,1,0
Chile,Primera División,2025,O'Higgins,Universidad Católica,2,4
Chile,Primera División,2025,O'Higgins,Coquimbo Unido,0,1
Chile,Primera División,2025,O'Higgins,Cobresal,0,3
Chile,Primera División,2025,O'Higgins,Palestino,0,4
Chile,Primera División,2025,O'Higgins,Huachipato,0,1
Chile,Primera División,2025,O'Higgins,Everton de Viña,3,3
Chile,Primera División,2025,O'Higgins,Unión Española,0,1
Chile,Primera División,2025,O'Higgins,Audax Italiano,2,1
Chile,Primera División,2025,O'Higgins,Ñublense,0,4
Chile,Primera División,2025,O'Higgins,Unión La Calera,2,0
Chile,Primera División,2025,O'Higgins,Deportes Iquique,3,0
Chile,Primera División,2025,O'Higgins,Cobreloa,4,0
Chile,Primera División,2025,O'Higgins,Deportes La Serena,2,1
Chile,Primera División,2025,Ñublense,Colo-Colo,0,1
Chile,Primera División,2025,Ñublense,Universidad de Chile,0,1
Chile,Primera División,2025,Ñublense,Universidad Católica,1,2
Chile,Primera División,2025,Ñublense,Coquimbo Unido,0,2
Chile,Primera División,2025,Ñublense,Cobresal,1,1
Chile,Primera División,2025,Ñublense,Palestino,0,3
Chile,Primera División,2025,Ñublense,Huachipato,2,2
Chile,Primera División,2025,Ñublense,Everton de Viña,0,1
Chile,Primera División,2025,Ñublense,Unión Española,3,2
Chile,Primera División,2025,Ñublense,Audax Italiano,2,2
Chile,Primera División,2025,Ñublense,O'Higgins,2,1
Chile,Primera División,2025,Ñublense,Unión La Calera,1,1
Chile,Primera División,2025,Ñublense,Deportes Iquique,4,0
Chile,Primera División,2025,Ñublense,Cobreloa,2,0
Chile,Primera División,2025,Ñublense,Deportes La Serena,3,0
Chile,Primera División,2025,Unión La Calera,Colo-Colo,0,0
Chile,Primera División,2025,Unión La Calera,Universidad de Chile,1,3
Chile,Primera División,2025,Unión La Calera,Universidad Católica,0,3
Chile,Primera División,2025,Unión La Calera,Coquimbo Unido,0,0
Chile,Primera División,2025,Unión La Calera,Cobresal,0,1
Chile,Primera División,2025,Unión La Calera,Palestino,0,1
Chile,Primera División,2025,Unión La Calera,Huachipato,1,0
Chile,Primera División,2025,Unión La Calera,Everton de Viña,1,4
Chile,Primera División,2025,Unión La Calera,Unión Española,5,0
Chile,Primera División,2025,Unión La Calera,Audax Italiano,1,1
Chile,Primera División,2025,Unión La Calera,O'Higgins,2,2
Chile,Primera División,2025,Unión La Calera,Ñublense,0,1
Chile,Primera División,2025,Unión La Calera,Deportes Iquique,1,1
Chile,Primera División,2025,Unión La Calera,Cobreloa,4,1
Chile,Primera División,2025,Unión La Calera,Deportes La Serena,3,1
Chile,Primera División,2025,Deportes Iquique,Colo-Colo,0,3
Chile,Primera División,2025,Deportes Iquique,Universidad de Chile,1,1
Chile,Primera División,2025,Deportes Iquique,Universidad Católica,0,2
Chile,Primera División,2025,Deportes Iquique,Coquimbo Unido,1,0
Chile,Primera División,2025,Deportes Iquique,Cobresal,0,1
Chile,Primera División,2025,Deportes Iquique,Palestino,0,1
Chile,Primera División,2025,Deportes Iquique,Huachipato,4,2
Chile,Primera División,2025,Deportes Iquique,Everton de Viña,1,1
Chile,Primera División,2025,Deportes Iquique,Unión Española,1,1
Chile,Primera División,2025,Deportes Iquique,Audax Italiano,2,2
Chile,Primera División,2025,Deportes Iquique,O'Higgins,2,1
Chile,Primera División,2025,Deportes Iquique,Ñublense,0,1
Chile,Primera División,2025,Deportes Iquique,Unión La Calera,3,0
Chile,Primera División,2025,Deportes Iquique,Cobreloa,2,1
Chile,Primera División,2025,Deportes Iquique,Deportes La Serena,3,1
Chile,Primera División,2025,Cobreloa,Colo-Colo,0,1
Chile,Primera División,2025,Cobreloa,Universidad de Chile,2,0
Chile,Primera División,2025,Cobreloa,Universidad Católica,1,0
Chile,Primera División,2025,Cobreloa,Coquimbo Unido,0,2
Chile,Primera División,2025,Cobreloa,Cobresal,1,0
Chile,Primera División,2025,Cobreloa,Palestino,1,2
Chile,Primera División,2025,Cobreloa,Huachipato,2,1
Chile,Primera División,2025,Cobreloa,Everton de Viña,2,0
Chile,Primera División,2025,Cobreloa,Unión Española,1,1
Chile,Primera División,2025,Cobreloa,Audax Italiano,1,0
Chile,Primera División,2025,Cobreloa,O'Higgins,0,0
Chile,Primera División,2025,Cobreloa,Ñublense,3,2
Chile,Primera División,2025,Cobreloa,Unión La Calera,0,3
Chile,Primera División,2025,Cobreloa,Deportes Iquique,3,2
Chile,Primera División,2025,Cobreloa,Deportes La Serena,1,1
Chile,Primera División,2025,Deportes La Serena,Colo-Colo,0,0
Chile,Primera División,2025,Deportes La Serena,Universidad de Chile,1,5
Chile,Primera División,2025,Deportes La Serena,Universidad Católica,0,2
Chile,Primera División,2025,Deportes La Serena,Coquimbo Unido,0,0
Chile,Primera División,2025,Deportes La Serena,Cobresal,1,1
Chile,Primera División,2025,Deportes La Serena,Palestino,1,2
Chile,Primera División,2025,Deportes La Serena,Huachipato,0,2
Chile,Primera División,2025,Deportes La Serena,Everton de Viña,0,0
Chile,Primera División,2025,Deportes La Serena,Unión Española,0,1
Chile,Primera División,2025,Deportes La Serena,Audax Italiano,2,2
Chile,Primera División,2025,Deportes La Serena,O'Higgins,3,0
Chile,Primera División,2025,Deportes La Serena,Ñublense,4,1
Chile,Primera División,2025,Deportes La Serena,Unión La Calera,1,0
Chile,Primera División,2025,Deportes La Serena,Deportes Iquique,0,1
Chile,Primera División,2025,Deportes La Serena,Cobreloa,2,1
